sample_id,exercise,label,frame_sequence,total_frames,knee_angle_right,knee_angle_left,hip_angle_right,hip_angle_left,elbow_angle_right,elbow_angle_left,shoulder_angle_right,shoulder_angle_left,torso_length,knee_angle_right_velocity,knee_angle_left_velocity,hip_angle_right_velocity,hip_angle_left_velocity,elbow_angle_right_velocity,elbow_angle_left_velocity,shoulder_angle_right_velocity,shoulder_angle_left_velocity,knee_angle_right_acceleration
pushup_correct_1 copy 2.mp4_002,pushup,correct,9,31,156.1629189332768,157.05394111471426,163.99774752404323,163.67694483373782,73.42620188209021,65.21095771569163,14.446566220073718,25.255845836893975,0.1700576763065874,0.07802280027777897,0.44270122677829704,0.28796417562602983,0.4232231012220211,-2.1930126193653052,-1.1705635130424668,1.5932411785156404,0.7008620182177587,0.20003766533599787
pushup_correct_1 copy 2.mp4_002,pushup,correct,10,31,155.60828134512042,156.7388875350301,163.47071218182103,163.6669299356526,70.73739074358876,63.47991429431282,16.08723812556639,26.421411794215853,0.16985793876735844,-0.5546375881563961,-0.3150535796841609,-0.5270353422222058,-0.010014898085216828,-2.6888111385014497,-1.7310434213788142,1.6406719054926722,1.1655659573218777,-0.632660388434175
pushup_correct_1 copy 2.mp4_002,pushup,correct,11,31,153.87756825469026,155.64036791545618,162.70993689432729,162.68036681119273,69.55969042704527,61.166493311823984,17.251257539403795,27.797023027409725,0.16907916808129858,-1.7307130904301573,-1.0985196195739206,-0.7607752874937432,-0.9865631244598774,-1.1777003165434934,-2.313420982488836,1.164019413837405,1.3756112331938724,-1.1760755022737612
pushup_correct_1 copy 2.mp4_002,pushup,correct,12,31,152.60187421187777,155.38329706582886,162.510447927985,163.23144678467057,67.95004882641013,60.70865655107699,19.302251818095815,28.521086868657235,0.1688445154761236,-1.2756940428124892,-0.2570708496273255,-0.19948896634227253,0.5510799734778402,-1.6096416006351433,-0.45783676074699287,2.05099427869202,0.72406384124751,0.4550190476176681
pushup_correct_1 copy 2.mp4_002,pushup,correct,13,31,151.47615444901285,154.45534053183053,161.99063524515392,162.72181208640677,67.18699319319887,60.790790316898516,20.55367179849109,28.63805352236739,0.16898962833691658,-1.125719762864918,-0.9279565339983264,-0.5198126828310876,-0.5096346982637954,-0.7630556332112519,0.08213376582152421,1.2514199803952764,0.11696665371015413,0.14997427994757118
pushup_correct_1 copy 2.mp4_002,pushup,correct,14,31,151.2894487407338,155.09971757613891,162.1015898248611,163.24315417860586,64.56042396625973,59.94043343368962,23.267477044065554,29.4255744636868,0.16887180670620464,-0.18670570827904953,0.6443770443083849,0.11095457970716893,0.5213420921990917,-2.6265692269391394,-0.8503568832088959,2.713805245574463,0.7875209413194106,0.9390140545858685
pushup_correct_1 copy 2.mp4_002,pushup,correct,15,31,151.60328045926633,155.5719984379744,162.4900479767584,163.563717193787,63.72730259238428,59.259851043946185,24.12153078605549,30.100083357238287,0.1688919889923333,0.31383171853252634,0.4722808618354861,0.3884581518973107,0.3205630151811363,-0.833121373875457,-0.6805823897434351,0.8540537419899366,0.6745088935514865,0.5005374268115759
pushup_correct_1 copy 2.mp4_002,pushup,correct,16,31,151.6300021335779,155.3030072035365,161.68120878739785,162.9392320239571,62.803537904063525,58.82834515036644,24.354132696114874,30.122182611299834,0.16882991481763573,0.026721674311573906,-0.2689912344378911,-0.8088391893605547,-0.6244851698299101,-0.9237646883207518,-0.43150589357974667,0.23260191005938324,0.02209925406154767,-0.28711004422095243
pushup_correct_1 copy 2.mp4_002,pushup,correct,17,31,151.90439618180588,155.05355015552917,160.8355915713089,162.14400583625977,62.927308186162556,58.04654148749308,23.8973324582368,30.315171929662622,0.1686979503093052,0.2743940482279754,-0.24945704800734347,-0.8456172160889537,-0.7952261876973239,0.12377028209903074,-0.781803662873358,-0.456800237878074,0.19298931836278754,0.2476723739164015
pushup_correct_1 copy 2.mp4_002,pushup,correct,18,31,152.5352615301505,154.69853056118953,160.22339986816502,162.12772151152762,63.212961187225915,57.930202855204136,23.010767916354492,30.376247683468183,0.16816828825313818,0.6308653483446278,-0.3550195943396375,-0.6121917031438784,-0.016284324732140476,0.2856530010633591,-0.1163386322889437,-0.8865645418823078,0.06107575380556085,0.3564713001166524
pushup_correct_1 copy 2.mp4_002,pushup,correct,19,31,152.8065004625863,154.64829807762186,160.00687500005415,162.08432825910594,63.71313027273948,57.7475158357165,22.299229348703726,30.45572694017081,0.167650560501675,0.2712389324358071,-0.05023248356766885,-0.21652486811086646,-0.04339325242168002,0.5001690855135621,-0.18268701948763777,-0.7115385676507664,0.07947925670262634,-0.3596264159088207
pushup_correct_1 copy 2.mp4_002,pushup,correct,20,31,152.76724144607167,154.42736608576465,159.94687755375972,162.01559051246778,64.35363606492959,57.83265367193344,21.677193623092233,30.345223876010333,0.16745132385735226,-0.03925901651464869,-0.22093199185721346,-0.05999744629443171,-0.06873774663816334,0.6405057921901118,0.08513783621694415,-0.622035725611493,-0.11050306416047562,-0.3104979489504558
pushup_correct_1 copy 2.mp4_002,pushup,correct,21,31,152.59144958615673,154.2448224216204,160.04847189190895,162.0243086838832,64.99256546626498,58.07052691264166,21.175640319267735,30.00990532637799,0.16733902253284838,-0.17579185991493773,-0.18254366414424794,0.10159433814922636,0.00871817141540987,0.638929401335389,0.23787324070821825,-0.5015533038244975,-0.3353185496323441,-0.13653284340028904
pushup_correct_1 copy 2.mp4_002,pushup,correct,22,31,152.76833155039088,154.27357491357293,160.33630301355745,162.17345932512848,65.51596245067786,57.928864354104775,20.751861392259126,29.931271402940965,0.16728013955952012,0.17688196423415548,0.028752491952531045,0.28783112164850877,0.149150641245285,0.5233969844128836,-0.14166255853688625,-0.423778927008609,-0.07863392343702458,0.3526738241490932
pushup_correct_1 copy 2.mp4_002,pushup,correct,23,31,152.89160427756818,154.4221044404227,160.30829583485806,162.34298074463564,65.65315406467866,58.03841118350552,20.531604953963107,29.937211546822535,0.16725559919307723,0.12327272717729443,0.14852952684975662,-0.028007178699397173,0.16952141950716282,0.13719161400079827,0.10954682940074179,-0.22025643829601904,0.005940143881570492,-0.05360923705686105
pushup_correct_1 copy 2.mp4_002,pushup,correct,24,31,152.95380550149773,154.5090288132527,160.46502466418534,162.85772248305364,66.14017491496661,58.41423610926116,20.112807037777703,29.959344397048966,0.16715402394168014,0.06220122392954863,0.08692437283002619,0.15672882932727816,0.514741738417996,0.48702085028794784,0.3758249257556443,-0.4187979161854045,0.022132850226430634,-0.061071503247745795
pushup_correct_1 copy 2.mp4_002,pushup,correct,25,31,153.24884089992776,155.11502795473035,161.3685938174352,164.62938366301873,66.8956119962561,61.25898812347806,18.6581598041832,27.954248914794363,0.1672756369117688,0.2950353984300307,0.6059991414776391,0.9035691532498618,1.7716611799650934,0.755437081289486,2.844752014216901,-1.4546472335945033,-2.005095482254603,0.23283417450048205
pushup_correct_1 copy 2.mp4_002,pushup,correct,26,31,152.83760894138632,153.88263960593133,161.26895310539473,164.49639546207842,68.89113560525053,65.00466879568017,16.255131100472223,25.43498457188836,0.16755221535555923,-0.41123195854143546,-1.2323883487990202,-0.09964071204046832,-0.1329882009403036,1.9955236089944322,3.7456806722021128,-2.4030287037109765,-2.519264342906002,-0.7062673569714661
pushup_correct_1 copy 2.mp4_002,pushup,correct,27,31,152.63598313173392,154.0995960410566,162.0520270506634,164.75556275600056,75.89831287188511,68.07654033903361,10.902098108396403,22.954976184066393,0.16845971034223736,-0.2016258096523984,0.21695643512526885,0.7830739452686828,0.25916729392213256,7.007177266634585,3.0718715433534385,-5.3530329920758195,-2.480008387821968,0.20960614888903706
pushup_correct_1 copy 2.mp4_002,pushup,correct,28,31,154.18626485250851,155.66619094895702,163.34705376805525,166.03319901212188,80.81897485793002,72.82034038464415,6.863691373665384,19.049775679997364,0.16966270590250784,1.550281720774592,1.5665949079004236,1.2950267173918348,1.2776362561213261,4.920661986044905,4.743800045610541,-4.038406734731019,-3.905200504069029,1.7519075304269904
pushup_correct_1 copy 2.mp4_002,pushup,correct,29,31,154.519520870053,159.41206036979446,165.92380026990764,168.77794470692507,87.92931197289741,81.18837799676767,2.400536332499469,12.286293121177822,0.1708684574080293,0.3332560175444712,3.745869420837437,2.576746501852398,2.7447456948031856,7.110337114967393,8.368037612123516,-4.4631550411659155,-6.7634825588195415,-1.2170257032301208
pushup_correct_1 copy 2.mp4_002,pushup,correct,30,31,154.6033451738117,158.88097767597662,165.48361250393765,168.5536769826556,90.99102873359735,87.89459918443382,0.006567349705396778,6.011209935978566,0.17141814261721494,0.08382430375871763,-0.5310826938178366,-0.44018776596999487,-0.22426772426948105,3.0617167606999374,6.706221187666145,-2.3939689827940724,-6.275083185199256,-0.24943171378575357
pushup_correct_1 copy 2.mp4_002,pushup,correct,31,31,155.27115190131573,159.06973463237262,165.413276265553,167.359323603594,97.19995840558731,96.67482569507081,5.349462464917143,2.340182027888833,0.1702090824307795,0.6678067275040291,0.18875695639599144,-0.07033623838464109,-1.1943533790615959,6.208929671989964,8.780226510636993,5.342895115211746,-3.671027908089733,0.5839824237453115
pushup_correct_1 copy.mp4_000,pushup,correct,1,33,167.10673597129207,165.75889985180046,161.62912921492637,164.12652953122415,94.90987860453829,86.74765164088495,6.778577532544055,1.4548835785769305,0.16732753600519268,1.4218468226571304,0.4666958115367663,1.704882163909616,0.042938842859996385,-5.928895691492954,-9.091827309919111,-5.441219045024491,-4.528118593754117,1.7226966867774536
pushup_correct_1 copy.mp4_000,pushup,correct,2,33,165.9978346282572,165.9391202787664,161.74083726612696,164.8283532864269,90.08909636647388,80.38346700806282,2.32052046609344,7.438369208493665,0.16886301857959762,-1.1089013430348587,0.18022042696594553,0.11170805120059413,0.7018237552027529,-4.82078223806441,-6.3641846328221305,-4.458057066450616,5.983485629916734,-2.530748165691989
pushup_correct_1 copy.mp4_000,pushup,correct,3,33,164.81935858924666,164.93771020528365,161.07610277595822,164.49338268498155,83.61523377841621,76.0614593164163,2.6252220156631676,11.372413439683157,0.1669609691729273,-1.1784760390105475,-1.0014100734827593,-0.6647344901687404,-0.33497060144534885,-6.473862588057671,-4.322007691646519,0.3047015495697276,3.9340442311894925,-0.06957469597568888
pushup_correct_1 copy.mp4_000,pushup,correct,4,33,163.85018002025495,164.85119257048987,161.2094584569743,164.32582917429932,79.52676412967111,72.18981254257059,6.401687901618498,15.039896255367246,0.16703983579292198,-0.9691785689917083,-0.08651763479377905,0.1333556810160701,-0.16755351068223945,-4.088469648745104,-3.871646773845711,3.7764658859553304,3.667482815684089,0.20929747001883925
pushup_correct_1 copy.mp4_000,pushup,correct,5,33,163.03120155315202,162.98282099439967,160.343093236365,163.24634738949825,74.71527988558245,69.06865429578724,10.174024296123708,18.08774112602873,0.16743670283844306,-0.8189784671029372,-1.8683715760901976,-0.866365220609282,-1.079481784801061,-4.8114842440886605,-3.1211582467833523,3.77233639450521,3.0478448706614856,0.1502001018887711
pushup_correct_1 copy.mp4_000,pushup,correct,6,33,163.58652681789223,161.98170759332442,160.82238219429027,162.82701753144227,71.7362871917118,65.88642748094077,12.390539162267759,20.72553383060626,0.16759747046427356,0.5553252647402189,-1.0011134010752585,0.47928895792526305,-0.4193298580559883,-2.9789926938706515,-3.182226814846473,2.216514866144051,2.637792704577528,1.3743037318431561
pushup_correct_1 copy.mp4_000,pushup,correct,7,33,164.69241994191702,162.20397510315144,162.80656076743966,163.61979132178897,70.86252650759496,64.17063162179093,14.07563718218674,22.426043027973623,0.1667547520405989,1.1058931240247887,0.22226750982702015,1.9841785731493928,0.7927737903467005,-0.8737606841168315,-1.7157958591498357,1.685098019918982,1.7005091973673636,0.5505678592845697
pushup_correct_1 copy.mp4_000,pushup,correct,8,33,164.12459040377132,162.0906955228546,161.64812041659178,162.8639813275154,68.98241623861158,62.7302057579564,14.670137731492808,23.076153094097503,0.16608101591767935,-0.5678295381457019,-0.11327958029684737,-1.1584403508478829,-0.7558099942735623,-1.8801102689833868,-1.440425863834534,0.5945005493060673,0.6501100661238794,-1.6737226621704906
pushup_correct_1 copy.mp4_000,pushup,correct,9,33,163.3189109072015,161.89340543236915,160.90304288876033,162.1803925390101,66.63371956622336,60.17778904287287,16.613277223237127,24.451045417671438,0.1653686099522645,-0.8056794965698089,-0.19729009048543844,-0.7450775278314552,-0.6835887885052898,-2.348696672388215,-2.552416715083531,1.9431394917443185,1.3748923235739348,-0.23784995842410694
pushup_correct_1 copy.mp4_000,pushup,correct,10,33,164.15555594193088,163.11722233313816,162.1942831753163,164.99471377203494,65.89891063187484,60.08796654835213,17.911006073614676,25.913257137358233,0.16538883251323439,0.8366450347293721,1.223816900769009,1.2912402865559613,2.8143212330248275,-0.7348089343485213,-0.08982249452073887,1.297728850377549,1.4622117196867954,1.642324531299181
pushup_correct_1 copy.mp4_000,pushup,correct,11,33,162.5215640668548,162.6659103195549,161.98556152807546,165.5007980969679,65.7904887531815,58.787933732148346,18.772510656624714,27.36489026500887,0.1649368833947076,-1.6339918750760773,-0.451312013583248,-0.20872164724082154,0.5060843249329707,-0.10842187869333486,-1.3000328162037817,0.8615045830100385,1.4516331276506378,-2.4706369098054495
pushup_correct_1 copy.mp4_000,pushup,correct,12,33,161.99175728339685,162.59182552997996,162.43052206114172,165.89483612350276,64.58140728532274,57.66891559071035,20.46120066068351,28.519985478057126,0.16530305317397306,-0.529806783457957,-0.0740847895749539,0.4449605330662507,0.39403802653484377,-1.2090814678587662,-1.1190181414379978,1.6886900040587953,1.1550952130482557,1.1041850916181204
pushup_correct_1 copy.mp4_000,pushup,correct,13,33,160.90908217709938,161.98913999708884,161.56836687524253,165.51244294850983,64.76061480867479,57.049495803378086,20.710256756631125,28.8200952783756,0.16506037828612652,-1.0826751062974722,-0.6026855328911154,-0.8621551858991836,-0.38239317499292724,0.17920752335204782,-0.6194197873322622,0.24905609594761557,0.3001098003184737,-0.5528683228395153
pushup_correct_1 copy.mp4_000,pushup,correct,14,33,160.04723310779505,161.49989531717372,160.83359697401434,165.20248045989376,63.58771270151469,56.2408642356855,21.392451582239485,29.08502608969335,0.16511150321651277,-0.861849069304327,-0.48924467991511733,-0.7347699012281907,-0.30996248861606546,-1.1729021071600982,-0.8086315676925864,0.6821948256083594,0.2649308113177504,0.22082603699314518
pushup_correct_1 copy.mp4_000,pushup,correct,15,33,159.3655046498146,161.5630851611711,160.13533990479925,164.5343034010677,63.267392739328,55.05451586169754,21.56621162665772,29.463552400924947,0.1652867466760056,-0.681728457980455,0.06318984399737815,-0.6982570692150887,-0.6681770588260747,-0.32031996218668723,-1.1863483739879612,0.17376004441823412,0.37852631123159597,0.18012061132387203
pushup_correct_1 copy.mp4_000,pushup,correct,16,33,158.12138443230984,160.9159874946662,159.78343452906014,164.03264450340615,63.08796539026546,54.60359631401656,21.90867566242334,29.636488820435684,0.16534535190237784,-1.2441202175047579,-0.6470976665048909,-0.35190537573910774,-0.5016588976615424,-0.17942734906254287,-0.4509195476809751,0.342464035765623,0.17293641951073724,-0.5623917595243029
pushup_correct_1 copy.mp4_000,pushup,correct,17,33,158.1432548261151,160.75250509231844,160.22528383642046,164.1203786574996,63.079763503349064,54.54432265136608,22.22706897711606,29.627618911588716,0.16501975033612556,0.02187039380527267,-0.16348240234776767,0.44184930736031447,0.08773415409345375,-0.008201886916396006,-0.05927366265048306,0.3183933146927167,-0.008869908846968144,1.2659906113100305
pushup_correct_1 copy.mp4_000,pushup,correct,18,33,158.59158944404217,160.88226983196665,160.8678880625212,164.26804108711556,63.01805360712434,54.56214473181699,22.59764221642931,29.618880301567913,0.16481255815992504,0.44833461792705975,0.12976473964820912,0.6426042261007296,0.14766242961596276,-0.06170989622472689,0.01782208045091238,0.37057323931325215,-0.008738610020802895,0.4264642241217871
